,run,rho,number of servers,number of customers,mean waiting time
358,12,0.9,1,50000,20.141075507337
359,12,0.9,1,60000,20.141075507337
360,12,0.9,1,70000,20.141075507337
361,12,0.9,1,80000,20.141075507337
362,12,0.9,1,90000,20.141075507337
363,12,0.9,1,100000,20.141075507337
364,13,0.9,1,100,4.034185668989514
365,13,0.9,1,200,9.340093625166423
366,13,0.9,1,300,9.26036920509555
367,13,0.9,1,400,7.473202145220261
368,13,0.9,1,500,7.4800684082528495
369,13,0.9,1,600,9.002738950268206
370,13,0.9,1,700,9.026621303559677
371,13,0.9,1,800,10.1760097993133
372,13,0.9,1,900,12.387905045369024
373,13,0.9,1,1000,11.946489427304977
374,13,0.9,1,2000,12.025733760030395
375,13,0.9,1,3000,12.533531418396885
376,13,0.9,1,4000,11.583550870246036
377,13,0.9,1,5000,12.947999336873274
378,13,0.9,1,6000,15.735739351694177
379,13,0.9,1,7000,15.330265997019056
380,13,0.9,1,8000,15.120558378023071
381,13,0.9,1,9000,14.756518094024038
382,13,0.9,1,10000,14.36358613338872
383,13,0.9,1,20000,14.45817553024621
384,13,0.9,1,30000,14.45817553024621
385,13,0.9,1,40000,14.45817553024621
386,13,0.9,1,50000,14.45817553024621
387,13,0.9,1,60000,14.45817553024621
388,13,0.9,1,70000,14.45817553024621
389,13,0.9,1,80000,14.45817553024621
390,13,0.9,1,90000,14.45817553024621
391,13,0.9,1,100000,14.45817553024621
392,14,0.9,1,100,4.7165701385532985
393,14,0.9,1,200,4.330866830502315
394,14,0.9,1,300,4.676113911477542
395,14,0.9,1,400,6.167044525102308
396,14,0.9,1,500,8.036657775330273
397,14,0.9,1,600,9.229440131923502
398,14,0.9,1,700,11.020393569276333
399,14,0.9,1,800,10.324590434635535
400,14,0.9,1,900,9.495288216476075
401,14,0.9,1,1000,8.94374723343171
402,14,0.9,1,2000,8.309794599780993
403,14,0.9,1,3000,15.437683064037461
404,14,0.9,1,4000,14.407958409202303
405,14,0.9,1,5000,14.02838188297653
406,14,0.9,1,6000,13.945018317697347
407,14,0.9,1,7000,12.845717557878668
408,14,0.9,1,8000,13.095562948396637
409,14,0.9,1,9000,13.882618713017301
410,14,0.9,1,10000,14.567687369212997
411,14,0.9,1,20000,15.665950107555485
412,14,0.9,1,30000,15.665950107555485
413,14,0.9,1,40000,15.665950107555485
414,14,0.9,1,50000,15.665950107555485
415,14,0.9,1,60000,15.665950107555485
416,14,0.9,1,70000,15.665950107555485
417,14,0.9,1,80000,15.665950107555485
418,14,0.9,1,90000,15.665950107555485
419,14,0.9,1,100000,15.665950107555485
420,15,0.9,1,100,2.4968448257670635
421,15,0.9,1,200,6.104856246725905
422,15,0.9,1,300,5.636862468642165
423,15,0.9,1,400,5.974861039319109
424,15,0.9,1,500,8.357970210322309
425,15,0.9,1,600,8.822788609240327
426,15,0.9,1,700,8.362862164263445
427,15,0.9,1,800,8.487946977880059
428,15,0.9,1,900,7.921482809555603
429,15,0.9,1,1000,10.040078790728955
430,15,0.9,1,2000,11.447757369353537
431,15,0.9,1,3000,17.26767614413851
432,15,0.9,1,4000,15.368302476889973
433,15,0.9,1,5000,17.014627930414786
434,15,0.9,1,6000,18.51349802506024
435,15,0.9,1,7000,17.516691132618373
436,15,0.9,1,8000,16.378110020672537
437,15,0.9,1,9000,16.179741692626582
438,15,0.9,1,10000,16.836722860892323
439,15,0.9,1,20000,16.2144480822235
440,15,0.9,1,30000,16.2144480822235
441,15,0.9,1,40000,16.2144480822235
442,15,0.9,1,50000,16.2144480822235
443,15,0.9,1,60000,16.2144480822235
444,15,0.9,1,70000,16.2144480822235
445,15,0.9,1,80000,16.2144480822235
446,15,0.9,1,90000,16.2144480822235
447,15,0.9,1,100000,16.2144480822235
448,16,0.9,1,100,33.291408276928195
449,16,0.9,1,200,59.90920324765479
450,16,0.9,1,300,62.25469902413307
451,16,0.9,1,400,60.2398340642918
452,16,0.9,1,500,56.76243575005119
453,16,0.9,1,600,50.95237526024026
454,16,0.9,1,700,44.55311649173781
455,16,0.9,1,800,39.38191511867336
456,16,0.9,1,900,35.568881136987734
457,16,0.9,1,1000,32.7281332274502
458,16,0.9,1,2000,24.61676296905615
459,16,0.9,1,3000,21.440567270225436
460,16,0.9,1,4000,20.88271091070509
461,16,0.9,1,5000,20.39115188373557
462,16,0.9,1,6000,19.97067860450663
463,16,0.9,1,7000,19.386435190261174
464,16,0.9,1,8000,18.036415839803777
465,16,0.9,1,9000,17.158039906613794
466,16,0.9,1,10000,16.940834218345557
467,16,0.9,1,20000,16.46577134613047
468,16,0.9,1,30000,16.46577134613047
469,16,0.9,1,40000,16.46577134613047
470,16,0.9,1,50000,16.46577134613047
471,16,0.9,1,60000,16.46577134613047
472,16,0.9,1,70000,16.46577134613047
473,16,0.9,1,80000,16.46577134613047
474,16,0.9,1,90000,16.46577134613047
475,16,0.9,1,100000,16.46577134613047
476,17,0.9,1,100,3.6024553842862463
477,17,0.9,1,200,3.170981610170987
478,17,0.9,1,300,5.6249444479153174
479,17,0.9,1,400,6.40346128131622
480,17,0.9,1,500,5.797425634375814
481,17,0.9,1,600,6.72446761139537
482,17,0.9,1,700,6.841439348488617
483,17,0.9,1,800,8.207605832177556
484,17,0.9,1,900,8.47554321268779
485,17,0.9,1,1000,8.799097678441722
486,17,0.9,1,2000,11.628592239364806
487,17,0.9,1,3000,16.62298573878191
488,17,0.9,1,4000,17.008594891306746
489,17,0.9,1,5000,16.437784424898755
490,17,0.9,1,6000,14.922580722130073
491,17,0.9,1,7000,14.248415275755312
492,17,0.9,1,8000,13.454447015963579
493,17,0.9,1,9000,13.073775107818545
494,17,0.9,1,10000,12.780406816877361
495,17,0.9,1,20000,14.181174053896727
496,17,0.9,1,30000,14.181174053896727
497,17,0.9,1,40000,14.181174053896727
498,17,0.9,1,50000,14.181174053896727
499,17,0.9,1,60000,14.181174053896727
500,17,0.9,1,70000,14.181174053896727
501,17,0.9,1,80000,14.181174053896727
502,17,0.9,1,90000,14.181174053896727
503,17,0.9,1,100000,14.181174053896727
504,18,0.9,1,100,10.328281966287209
505,18,0.9,1,200,12.536193191171794
506,18,0.9,1,300,20.789775541265108
507,18,0.9,1,400,36.410124918378635
508,18,0.9,1,500,49.49874156441154
509,18,0.9,1,600,54.05230131326087
510,18,0.9,1,700,54.214878688103695
511,18,0.9,1,800,54.184177322677044
512,18,0.9,1,900,56.13398780907639
513,18,0.9,1,1000,54.85188506412918
514,18,0.9,1,2000,32.598177554671636
515,18,0.9,1,3000,26.614586100690286
516,18,0.9,1,4000,27.66466487752184
517,18,0.9,1,5000,24.69368962210093
518,18,0.9,1,6000,22.904734045594136
519,18,0.9,1,7000,21.35753028990602
520,18,0.9,1,8000,24.118178999300714
521,18,0.9,1,9000,23.81544946638559
522,18,0.9,1,10000,25.67694777277492
523,18,0.9,1,20000,23.9990780092054
524,18,0.9,1,30000,23.9990780092054
525,18,0.9,1,40000,23.9990780092054
526,18,0.9,1,50000,23.9990780092054
527,18,0.9,1,60000,23.9990780092054
528,18,0.9,1,70000,23.9990780092054
529,18,0.9,1,80000,23.9990780092054
530,18,0.9,1,90000,23.9990780092054
531,18,0.9,1,100000,23.9990780092054
532,19,0.9,1,100,4.401615663137164
533,19,0.9,1,200,13.771516049555226
534,19,0.9,1,300,16.131162094933753
535,19,0.9,1,400,17.975468269055327
536,19,0.9,1,500,15.38154649759578
537,19,0.9,1,600,16.094564945803345
538,19,0.9,1,700,17.33330555663245
539,19,0.9,1,800,16.785522768864066
540,19,0.9,1,900,15.875997637940287
541,19,0.9,1,1000,14.982005202979737
542,19,0.9,1,2000,12.937419541418258
543,19,0.9,1,3000,12.393573269262347
544,19,0.9,1,4000,12.208648487307546
545,19,0.9,1,5000,13.030406347274807
546,19,0.9,1,6000,12.907676844305094
547,19,0.9,1,7000,14.881667622768454
548,19,0.9,1,8000,14.338815219385019
549,19,0.9,1,9000,15.219532576592734
550,19,0.9,1,10000,18.083020676713424
551,19,0.9,1,20000,17.778660962939966
552,19,0.9,1,30000,17.778660962939966
553,19,0.9,1,40000,17.778660962939966
554,19,0.9,1,50000,17.778660962939966
555,19,0.9,1,60000,17.778660962939966
556,19,0.9,1,70000,17.778660962939966
557,19,0.9,1,80000,17.778660962939966
558,19,0.9,1,90000,17.778660962939966
559,19,0.9,1,100000,17.778660962939966
560,20,0.9,1,100,29.48534871203747
561,20,0.9,1,200,32.205286381173224
562,20,0.9,1,300,34.61488790765284
563,20,0.9,1,400,29.751126603337944
564,20,0.9,1,500,30.433291558350096
565,20,0.9,1,600,30.169891626183503
566,20,0.9,1,700,28.78299280464013
567,20,0.9,1,800,29.261845632438703
568,20,0.9,1,900,31.28352852238038
569,20,0.9,1,1000,32.27734360081352
570,20,0.9,1,2000,29.07475587439645
571,20,0.9,1,3000,25.028544856700524
572,20,0.9,1,4000,24.98815106947432
573,20,0.9,1,5000,21.514964306697816
574,20,0.9,1,6000,21.02756392929985
575,20,0.9,1,7000,20.890314424006526
576,20,0.9,1,8000,19.137340697193277
577,20,0.9,1,9000,20.22969436440943
578,20,0.9,1,10000,19.664361945778587
579,20,0.9,1,20000,18.97509578286368
580,20,0.9,1,30000,18.97509578286368
581,20,0.9,1,40000,18.97509578286368
582,20,0.9,1,50000,18.97509578286368
583,20,0.9,1,60000,18.97509578286368
584,20,0.9,1,70000,18.97509578286368
585,20,0.9,1,80000,18.97509578286368
586,20,0.9,1,90000,18.97509578286368
587,20,0.9,1,100000,18.97509578286368
588,21,0.9,1,100,1.4008965435906533
589,21,0.9,1,200,9.320315664164186
590,21,0.9,1,300,8.616778226204833
591,21,0.9,1,400,15.341344251943958
592,21,0.9,1,500,14.113212778012334
593,21,0.9,1,600,14.024024396620852
594,21,0.9,1,700,16.33271572228337
595,21,0.9,1,800,16.126288843177626
596,21,0.9,1,900,16.95773776145772
597,21,0.9,1,1000,17.90403686626558
598,21,0.9,1,2000,15.523353525329115
599,21,0.9,1,3000,12.831170994544998
600,21,0.9,1,4000,12.173270025448058
601,21,0.9,1,5000,11.000986823585329
602,21,0.9,1,6000,11.216691279678399
603,21,0.9,1,7000,10.810771724120885
604,21,0.9,1,8000,12.965138097322278
605,21,0.9,1,9000,13.791444760671686
606,21,0.9,1,10000,14.027049585790397
607,21,0.9,1,20000,14.645175815969962
608,21,0.9,1,30000,14.645175815969962
609,21,0.9,1,40000,14.645175815969962
610,21,0.9,1,50000,14.645175815969962
611,21,0.9,1,60000,14.645175815969962
612,21,0.9,1,70000,14.645175815969962
613,21,0.9,1,80000,14.645175815969962
614,21,0.9,1,90000,14.645175815969962
615,21,0.9,1,100000,14.645175815969962
616,22,0.9,1,100,8.894313482391244
617,22,0.9,1,200,14.528951149028671
618,22,0.9,1,300,16.073199236081187
619,22,0.9,1,400,18.361422558398832
620,22,0.9,1,500,25.57151636662774
621,22,0.9,1,600,32.52880526508506
622,22,0.9,1,700,29.622498730595098
623,22,0.9,1,800,26.887226711754387
624,22,0.9,1,900,25.704134187732603
625,22,0.9,1,1000,25.026920703699286
626,22,0.9,1,2000,28.859308809723647
627,22,0.9,1,3000,23.652056280590866
628,22,0.9,1,4000,23.145196653549306
629,22,0.9,1,5000,21.22652710304492
630,22,0.9,1,6000,19.624033009993287
631,22,0.9,1,7000,19.279216245668632
632,22,0.9,1,8000,17.883172370180496
633,22,0.9,1,9000,20.816566679246296
634,22,0.9,1,10000,19.571971328022297
635,22,0.9,1,20000,18.620714324736017
636,22,0.9,1,30000,18.620714324736017
637,22,0.9,1,40000,18.620714324736017
638,22,0.9,1,50000,18.620714324736017
639,22,0.9,1,60000,18.620714324736017
640,22,0.9,1,70000,18.620714324736017
641,22,0.9,1,80000,18.620714324736017
642,22,0.9,1,90000,18.620714324736017
643,22,0.9,1,100000,18.620714324736017
644,23,0.9,1,100,2.036542150264604
645,23,0.9,1,200,3.3266565728806903
646,23,0.9,1,300,3.66408656521592
647,23,0.9,1,400,6.796913829540469
648,23,0.9,1,500,7.27193837645983
649,23,0.9,1,600,7.931450588832313
650,23,0.9,1,700,8.462990054462281
651,23,0.9,1,800,10.807946579774312
652,23,0.9,1,900,11.449673762154001
653,23,0.9,1,1000,13.345957493201256
654,23,0.9,1,2000,19.30064257739251
655,23,0.9,1,3000,17.41362100973352
656,23,0.9,1,4000,19.878879091809235
657,23,0.9,1,5000,22.741304398569188
658,23,0.9,1,6000,22.46064232037063
659,23,0.9,1,7000,21.44681747543675
660,23,0.9,1,8000,23.840485106388584
661,23,0.9,1,9000,25.93883338208858
662,23,0.9,1,10000,24.737793628002073
663,23,0.9,1,20000,23.33599984727409
664,23,0.9,1,30000,23.33599984727409
665,23,0.9,1,40000,23.33599984727409
666,23,0.9,1,50000,23.33599984727409
667,23,0.9,1,60000,23.33599984727409
668,23,0.9,1,70000,23.33599984727409
669,23,0.9,1,80000,23.33599984727409
670,23,0.9,1,90000,23.33599984727409
671,23,0.9,1,100000,23.33599984727409
672,24,0.9,1,100,6.9166561208802
